,ROI,ROI_past_ma10
58,-0.030357499500699082,-3.694653963743472e-05
59,0.021614423273919273,-0.0005508542169435643
60,-0.040810157194679536,-0.0001814329254291837
61,-0.038805970149253834,-0.0008474775855808287
62,0.026329758997770507,-0.0014597113366078126
63,-0.0011282051282051225,-0.001018608632887522
64,-0.01214991762767717,-0.0010203210781268594
65,0.01325125208681131,-0.0011915456404276335
66,0.043389484430832057,-0.0009727153718331039
67,-0.059746588693957076,-0.00031059298671869866
68,0.0031515915537346064,-0.0011846517471192628
69,-0.009540599398527446,-0.0011218076413097868
70,-0.006788511749347318,-0.0012420760949843246
71,-0.013274336283185894,-0.0013201949070176062
72,-0.011135611907387046,-0.0014862246483532768
73,-0.011693989071038177,-0.0016184080354633285
74,0.038530667265783046,-0.0017545645359440696
75,0.023511809340600653,-0.0012174281119210414
76,-0.0062242852621584915,-0.0008920434085983877
77,-0.009564750134336384,-0.0009612933028004669
78,0.036823810558331525,-0.0010715940314099017
79,-0.005901287553648038,-0.0005919053657169723
80,-0.02296000862347737,-0.0006582726430661107
81,0.0044507164567954465,-0.0009336027168983484
82,-0.010724145253769432,-0.0008679402879508631
83,-0.017096774193548422,-0.000986689745370364
84,0.001615334912771976,-0.0011784764649915313
85,0.004172015404364576,-0.0011456080958413724
86,-0.01621215374704751,-0.0010837752644436288
87,-0.00617350806888328,-0.0012576646722896505
88,-0.010969723562966214,-0.0013135265290691236
89,-0.006885245901639294,-0.0014220231249556078
90,-0.0016336310172074874,-0.0014827256002520933
91,0.010491803278688457,-0.0014843839015373174
92,-0.0044704630122405714,-0.0013542079539261675
93,-0.016447368421052603,-0.0013877160728327739
94,-0.07163043478260873,-0.0015479251403670276
95,-0.08279883381924191,-0.002285635768180098
96,0.04350649350649343,-0.0031243149145453258
97,0.008874999999999921,-0.0026435849308232766
98,0.0009821976672805192,-0.002526048349896509
99,-0.033345592742429805,-0.002490611521440175
100,0.02764331210191085,-0.0027991613336500716
101,0.038655049699349686,-0.0020611897510925013
102,0.001777251184834022,-0.0024451310573776934
103,-0.006807511737089182,-0.002745887033640613
104,-0.027882352941176525,-0.0016655027672580034
105,0.004010207801676975,-0.0019844869392400505
106,-0.029236928302802508,-0.001959508878162179
107,0.006066734074822924,-0.0024983834971288783
108,0.006309148264984227,-0.00303274539614673
109,-0.045802484627933134,-0.0029751544635518946
110,0.0009194798371208116,-0.0038111861826834593
111,-0.008111997906581243,-0.004359324717645585
112,-0.008724832214765176,-0.004871053948811116
113,0.03964817320703643,-0.004377698545846373
114,-0.006103896103896089,-0.004392689806672404
115,0.0,-0.004240326035115398
116,-0.03183791606367585,-0.0047469891832879795
117,-0.025391161130935962,-0.004438672388374926
118,-0.00028022978842665307,-0.004560365974859677
119,0.004825432869713361,-0.005429653286367921
120,0.03417684700407205,-0.00579078487878911
121,-0.02883787661406033,-0.006388834037927721
122,-0.0008943210612610265,-0.006074549097076095
123,-0.0027165710836101237,-0.005946126499077369
124,0.007351814979322863,-0.005713337111248695
125,-0.034267912772585715,-0.005333357422993929
126,0.011902820805478624,-0.005150440129248614
127,0.024126984126984063,-0.00515771400452716
128,-0.013679465257267145,-0.004756703903517059
129,0.04065040650406506,-0.0053812398184788805
130,-0.004257260149004123,-0.0044622357534382295
131,0.061088373503107495,-0.004573862063368167
132,0.0053222094361335525,-0.0037009369008352217
133,0.007586601774978545,-0.003909988708282673
134,-0.009744386386103625,-0.0038757626649082873
135,-0.05402347617027285,-0.004327485282195371
136,-0.0017923823749067145,-0.004260789350828792
137,-0.0032821124869461264,-0.005142349538214224
138,0.04974451457769744,-0.004780308626927644
139,-0.016112789526686874,-0.004264947685390742
140,-0.0072992700729927005,-0.004139936966796224
141,0.000147058823529487,-0.004138221031207793
142,-0.0004426737494466746,-0.004325823982628186
143,0.02759430500513738,-0.004072180060185503
144,-0.005534269902086002,-0.003702567122537994
145,-0.007835874056133313,-0.002623551864196435
146,0.025126353790613645,-0.002209905684708567
147,0.016111111111111062,-0.001777795922962576
148,0.01016260162601626,-0.0016802299623531363
149,0.002133333333333288,-0.0012549335014547874
150,-0.022820208415776335,-0.001436818774958058
151,0.005398110661268633,-0.0015328775879902851
152,-0.06926816095058054,-0.0020640339886918175
153,0.049460431654676215,-0.0029497486578825573
154,-0.007659574468085195,-0.0023807786370488317
155,-0.005140654005426237,-0.0025304883730889404
156,-0.02365390600684723,-0.0026865156629252425
157,0.05690014425388679,-0.0027615907832735853
158,-0.014047946251336109,-0.002223768783805354
159,-0.011207970112079574,-0.0020606732513117243
160,-0.015750511891636478,-0.0023888971851717127
161,0.016639999999999985,-0.002138300732141282
162,0.043403050794149876,-0.001583841030648744
163,-0.006754728309816914,-0.0014131081126849505
164,0.020839625490788213,-0.0014693733445010685
165,0.006346863468634787,-0.0011394779133164145
166,-0.01862170087976534,-0.0012085217994981796
167,-0.012981199641897798,-0.0018286336526041535
168,0.002413273001508244,-0.0013609797620835605
169,0.014285714285714329,-0.0013683629476058245
170,-0.012886979706710183,-0.0011300998107634068
171,0.003455528846153906,-0.0011910844903370353
172,0.025007532389274043,-0.0010237858390436374
173,-0.0011627906976743939,-0.0006623543960770266
174,0.055380459252588894,-0.0005570424123433886
175,0.022905107412149656,-0.00038854449247533015
176,0.010304971452443877,-0.00039461151175984013
177,-0.018516015677794168,-0.00022931894461381642
178,0.00013683634373296547,-0.00031883160004839427
179,0.0018947083502503799,-0.00068570134219438
180,-0.015608180839612441,-0.0006077413831553956
181,0.04994541484716152,-0.0005342231053167464
182,-0.02423076923076924,-7.927612141308563e-05
183,-0.014349073832507102,-0.00021434236118308373
184,0.015484383271572283,-0.0001868653575726705
185,-0.018943817308939844,-4.8174873984667444e-05
186,-0.015858332232060297,-0.00027933320111771167
187,-0.026277177537681724,-0.0002757949859678395
188,-0.012477218561615037,-0.000476831680655824
189,0.007183098591549368,-0.0004919066306423121
190,0.01475658529857941,-0.0003512231857104255
191,0.019699042407660905,-0.00018732102255255653
192,0.02733270499528748,-9.524863126283208e-05
193,0.12833054447161796,0.00022278304881244844
194,-0.057666959578207375,0.0016705621777391541
195,0.014224087676343698,0.0018101969297831678
196,0.0029885057471264955,0.0027804261447390236
197,0.016164163705147273,0.0023752462671453546
198,0.006510270512964399,0.002448137904196828
199,-0.01466666666666659,0.0025034186326536667
200,-0.004286036544101009,0.0026902078934112994
201,0.025681999771715557,0.0023709144069511802
202,0.0007702464788733208,0.0022411839076748393
203,0.03622876800688029,0.002231113860615232
204,0.035984848484848626,0.0026614766580549272
205,0.012403846153846213,0.0033001486723151785
206,-0.02182062866480819,0.0033840850558368705
207,0.07372188139059313,0.0034582480522168135
208,-0.013269443420567616,0.004134799525374516
209,-0.027833363652901604,0.003939013608518997
210,0.03764963903865476,0.0041187048182693125
211,-0.13273312959444944,0.004486006410284652
212,0.0343850022862369,0.0032397950934059698
213,0.025491051942383255,0.0036708934384159907
214,-0.01442916209602572,0.003529322225769459
215,0.13378684807256236,0.0034460695658481626
216,-0.04454659423318021,0.004783938046573785
217,0.08333333333333333,0.004656851264878743
218,-0.046660808435852394,0.0057440962095214355
219,0.01743381606862836,0.005280290423047178
220,0.030305882352941165,0.005406374255036328
221,-0.04893805309734514,0.005367664608525019
222,0.02723809523809523,0.0051666628436921715
223,0.0351253144507593,0.005447987006685733
224,0.0694594594594594,0.005826405862029429
225,0.006669377795851917,0.006447482306830794
226,0.01201550387596908,0.00685685521251517
227,0.12366197183098593,0.0068579820432200745
228,-0.12220779220779217,0.007853331920260092
229,-0.014274498608236385,0.006768048650754843
230,0.004554835954736423,0.006218799599631829
231,0.041180507892930686,0.006306920560669234
232,-0.061458074147797935,0.006107841904567466
233,-0.006121616106652195,0.005440039068728152
234,-0.02689545091779721,0.005302956889911843
235,0.031375703942075554,0.005131446244594908
236,0.08193258822494062,0.005985438045718391
237,-0.03609863570883828,0.006822687751716865
238,0.024256651017214453,0.006494522519497944
239,0.05696095076400686,0.006239643883893114
240,0.07023622047244085,0.006970381286800051
241,0.005812717090805935,0.0077457361922543865
242,0.06950815044809819,0.007802392774927152
243,0.0022678762006403644,0.0085019010169026
244,0.014535866405246473,0.008248636728857629
245,-0.028114807566862375,0.008449338091930955
246,-0.053823801347245924,0.008246548756823664
247,0.02141400407885796,0.007457047205445069
248,0.09791571975845734,0.007510076135122537
249,-0.1035845328817386,0.008387607316446949
250,0.05115269174276768,0.007330428654296229
251,-0.05018181818181819,0.00807015765588167
252,-0.010136504933099068,0.007514358367450801
253,-0.034431030787913576,0.008105674927625615
254,0.01882352941176472,0.007266760303199718
255,0.01896710946934707,0.007531591341998217
256,0.0027002700270026057,0.00777266897674595
257,0.028321990788478756,0.008036210737084448
258,0.0191165073624387,0.007750429202430368
259,-0.028749999999999963,0.008082073738568115
260,0.04422003387066413,0.007906653439688912
261,-0.041428571428571474,0.008506358897311918
262,0.021575698306949283,0.007925673183026205
263,0.048455772113943106,0.007707399658154198
264,-0.031406222431335666,0.008259504662391799
265,0.04000000000000004,0.0077370461831705595
266,0.011237250043220126,0.008073577548484211
267,-0.022334621504887513,0.008372167057714066
268,-0.004654951704876128,0.00827863283908417
269,-0.030159668835008837,0.008207950592020325
270,0.02506170495538262,0.007763496760813093
271,0.02713056584814433,0.008142983607434021
272,0.06833333333333327,0.008379733977453925
273,0.114477563052735,0.008812991986894518
274,-0.010321046373364982,0.009969395524398612
275,0.05748700991969776,0.009312380468139075
276,-0.0481900452488688,0.009658199493214554
277,0.03742941382239758,0.009073249326201427
278,0.026816735992170385,0.009632703621203345
279,-0.020969356145451104,0.009899502617687718
280,0.058068840059361505,0.009670861972730704
281,0.013185509626790702,0.010407632181720443
282,-0.02344410338538183,0.010040033129516736
283,0.04906952247191014,0.01004789978797061
284,0.027840162718759238,0.010682085751014782
285,-0.026400197384653407,0.010805643545486653
286,0.004908690045343013,0.010731079744729517
287,0.007614633338851198,0.010938749967503549
288,0.015355396613731004,0.011277668076268878
289,0.006168908700151283,0.011555994228022339
290,0.005500982318271142,0.01154585232910836
291,0.004956821438252614,0.011453296299305275
292,-0.025140212574028303,0.011305874089611192
293,0.014687637571537149,0.010781144913918034
294,0.03095285458523971,0.009644715844917226
295,0.0028352490421456288,0.010530913986551696
296,-0.01509433962264151,0.010417025600209717
297,0.002102848403746937,0.010236197146512036
298,0.009552691432903646,0.010095583993498032
299,0.0018958403033344149,0.010126008202697427
300,0.015086286197888005,0.010291633272397436
301,-0.06578616803646407,0.010485356499817326
302,-0.003640404659717921,0.00957067482173553
303,0.009932991722507051,0.009526568310349617
304,-0.007388473980590257,0.009263610547505885
305,-0.0025488530161427176,0.008829877322851497
306,0.0896182400908758,0.008680350331151608
307,-0.03092093023255815,0.009794739018708446
308,-0.002939492269517014,0.008748310902476934
309,-0.0358073915043704,0.008851610413987441
310,0.0014622258326564325,0.008771870135472752
311,0.012235237483953833,0.008409996003412768
312,-0.0020577760189947835,0.009859679674196802
313,-0.012365486206221972,0.009495251891144484
314,-0.0012384643042627234,0.009116686509658432
315,0.001617357001972373,0.009248593487576062
316,0.04349180391698795,0.007926898576870163
317,-0.0024626865671642725,0.008807282558371843
318,0.02482256186863929,0.007949322359366868
319,-0.020520684996531216,0.008664156062411785
320,-0.028973541002064066,0.00828461105176019
321,-0.0588235294117647,0.007691816818210137
322,0.019027120103314626,0.007592962055065941
323,0.038211211421373056,0.007510852303718136
324,-0.018160679923027587,0.007541711273424272
325,0.0701648572577402,0.006665509879599404
326,0.0186957161784189,0.007300464674218286
327,-0.004259501965924042,0.007367266797242784
328,0.05917289123701953,0.006088052059273684
329,-0.0045360824742267805,0.007901858893721801
330,-0.036587030716723645,0.007999243055061896
331,0.041003584229390676,0.007587824388347296
332,0.00774744027303748,0.007586055151711897
333,-0.0034157394568635766,0.00827811029592025
334,0.00016710112960348413,0.008305169062418138
335,0.06937271800269738,0.008575794582892144
336,0.04136424654729132,0.008955764723498363
337,-0.04961069849888934,0.00855008130672187
338,-0.04562632962082347,0.008414960678821358
339,-0.014940079893475403,0.00771613087244098
340,0.0005132591958939459,0.006997120565866156
341,0.05382014874915477,0.006299890953100688
342,-0.03879999999999995,0.006779965269684175
343,-0.015753090226916445,0.005696883765203195
344,0.030045438300913826,0.0055166741009276266
345,0.002292682926829263,0.0056717698198842995
346,0.004676692839737205,0.005975844724821215
347,0.06203084832904883,0.0065608496666910475
348,0.045092901381610304,0.006967018109192956
349,0.07942396313364061,0.006438789925424485
350,0.02255408690678045,0.008268874885578278
351,-0.04523521077595937,0.007982888837218404
352,0.045549308231726565,0.008032354911276993
353,-0.029358492068231126,0.00858921304292525
354,-0.04636060065966033,0.008639938430122075
355,0.01270976497705787,0.007988097129407824
356,0.012557651991614275,0.007925523684484933
357,-0.005731840580606529,0.008024097504131049
358,-0.01740996416786449,0.007683559190440195
359,-0.004703336038792098,0.007318294475137165
360,-0.003917098445595827,0.007558761114749243
361,-0.011260330578512372,0.007077389791586643
362,0.00905756265497247,0.007379072200087234
363,-0.01972359053108108,0.007253890843567466
364,0.05018218623481774,0.006572097217117224
365,-0.01837002197463274,0.007387981303778757
366,0.05366543568790759,0.00680428108403243
367,0.027573529411764705,0.007228562940479305
368,-0.007266375545851473,0.007727644449645827
369,-0.061695175860080824,0.007701530211236074
370,-0.04234156900798675,0.007386175140985354
371,-0.0023764805090268105,0.006712142401351661
372,-0.02069572875385304,0.006417071937779949
373,-0.005187419546965446,0.005526781316908086
374,0.026217585011994938,0.004330131490911081
375,-0.06094631483166517,0.00469551780476468
376,-0.060457798499587566,0.003511184557251051
377,-0.042762201453790186,0.003388507024743863
378,-0.02009561098012075,0.002586590871981986
379,-0.01056253150132578,0.002117467402259074
380,-0.002530171288580074,0.0022215356487003276
381,0.011017668701734502,0.001615545535220912
382,-0.04563510392609698,0.00159386712597035
383,-0.08846060606060609,0.0013719571205631984
384,0.0553810800459594,-3.3441647619639193e-06
385,0.0018464415098748712,0.0002720650085100377
386,-0.05260686870583822,0.0005545313974553205
387,0.0432566649242027,-2.0624190056491854e-05
388,-0.01146963991237792,0.00033579612579702316
389,0.04020050125313288,6.754576053593392e-05
390,0.012958752047727356,0.00040786168606574987
391,0.05029267709951024,0.000482439383360312
392,-0.004004536932015505,0.0009357979399728883
393,0.014329434651609739,0.0011471546963930162
394,0.01805667087300678,0.0011435726671937421
395,0.03881142756448381,0.0010146108300714129
396,-0.015112209182622967,0.0013743726152947947
397,-0.06535241074714765,0.00137419391969498
398,0.03473684210526319,0.0006996413281860342
399,0.0013075060532688147,0.0009514828349096297
400,0.0018325758686409618,0.0009455994924089739
401,-0.00766423357664228,0.0008130623891165033
402,0.007655244943380525,0.0013942817337147212
403,-0.052587584511370584,0.0015072382297457057
404,0.0397930656076084,0.0008820324674069294
405,0.004198811179967037,0.0013538478632889159
406,0.01810001285512282,0.0014213245052500133
407,0.0023085995332614386,0.0007061422328924838
408,0.008764263776873307,0.0010384375305506797
409,0.005473006438831054,0.0011554750910145828
410,-0.02176668978879127,0.0015682790704465975
411,0.0012239902080783353,0.0013359899142321202
412,-0.04507462686567165,0.0012258774414733655
413,-0.02268938209857242,0.0007957089330065967
414,-0.0513228941684665,0.0006924699740830922
415,0.008811954599897264,0.00019162567544105447
416,-0.014005914848501866,0.0002635716514203033
417,-0.041077977087301334,-0.00031140553623459487
418,0.057520564042303296,-0.0006975584414359655
419,0.0012208995810094557,-0.00037057841969932547
420,-0.018774928774928704,-0.0001531625739239187
421,-0.010115606936416185,-5.1176451652565085e-05
422,0.012775202780996597,0.00043590277310092003
423,-0.02107368543103959,0.00037338359987773974
424,0.07085834333733498,-0.00021946536864638668
425,0.0128611111111111,0.000670724863957239
426,0.032991913746630755,9.768740249094796e-05
427,-0.03313972492519677,0.00024064937817306654
428,0.007314390936293225,-4.8152851419660736e-05
429,-0.04086592668687831,-0.0005667378544269237
430,-0.0005743675430122196,-0.0009300362965534389
431,0.0063256253444971475,-0.0005699096648163248
432,0.007300958893544757,-0.0009166892536652601
433,-0.04267669019126521,-0.0009211540674601873
434,0.00881632653061227,-0.0013137635748042037
435,0.02877717391304341,-0.0012272713207941157
436,-0.018284960422163606,-0.0016332267616906554
437,0.019089726918075357,-0.0022297188313852045
438,-0.03870739533591044,-0.0015427145772155576
439,0.016897001303781013,-0.0014735252343664274
440,0.0818078688186458,-0.0011551544223938632
441,-0.02360127394590485,-0.00034220832616634473
442,0.04454808229493059,-0.0011164225531169409
443,-0.002060709902984525,-0.00028294173016763554
444,-0.0028111246802922357,-0.00014601792692831635
445,0.0036846496106786057,-0.00047458355674037694
446,0.013012762078395577,-0.00046066388990188346
447,-0.024089814099359043,-0.00037730319751529975
448,-0.02071470415934382,-0.0012385098217993786
449,-0.004675349458518287,-0.0018965858772089198
450,-0.03466340269277852,-0.0027375790031305084
451,0.04622516913290756,-0.003309753899126098
452,0.005481168271866006,-0.0023951501000374293
453,-0.04963781333055385,-0.002795831499636035
454,0.015382524799565226,-0.002998624712259262
455,0.05403180157464107,-0.002381193457667006
456,-0.1519790718835305,-0.0019679730916911746
457,-0.10817232375979115,-0.0036133403304426225
458,-0.013542265669925349,-0.0046377451622344685
459,-0.02304641130316448,-0.0045990681772550765
460,-0.07182303949371624,-0.004782498929898801
461,0.03060701912938703,-0.005461558340380005
462,-0.03436880370125589,-0.005042884843301011
463,0.020632776803931167,-0.005477148506863294
464,0.012806643080611664,-0.005073584833513172
465,0.008413045983634944,-0.005447340265055233
466,0.02459141126700546,-0.0051795095854725555
467,-0.04145454545454547,-0.005470249829681577
468,0.02976359561910175,-0.006160530578344679
469,-0.0028835938685687922,-0.0057902308666951475
470,0.029575757575757547,-0.005202115046780026
471,-0.07003661273178229,-0.004482941780942584
472,0.012542209358417862,-0.005159543103170139
473,0.022563840327271573,-0.0048271637220474286
474,-0.027375658371968356,-0.004549651123305059
475,0.026852459016393434,-0.005085583557144692
476,0.019191726938205846,-0.004207595818664107
477,0.0007669182158414627,-0.003411100564286172
478,-0.011804898880517356,-0.0029758093675898555
479,0.01865637065637072,-0.0028929022465938215
480,-0.01832214153322606,-0.0026007132250168564
481,0.013553617867523175,-0.0027586329274633167
482,-0.019598906107566226,-0.00273327343580543
483,0.010719899402703452,-0.0024729114576201223
484,0.04701246334310846,-0.0014811064029870268
485,-0.04502204687862624,-0.0015647925700155363
486,-0.005297022295376274,-0.0020334774539005475
487,-0.0009689042298725079,-0.0015603789897959278
488,-0.009739863214460178,-0.0020026346813366794
489,-0.015150123955559775,-0.0019853369143575023
490,0.018138229077947068,-0.002538843166444429
491,0.017510149688536203,-0.002487048396142232
492,0.01625991734290623,-0.0028148736702519723
493,-0.003229533939735045,-0.0026122291275027555
494,-0.008620945925859798,-0.002787818813416203
495,-0.03037806498369369,-0.003054594981404869
496,0.004842310473854732,-0.0037464899068866435
497,-0.019735198601049192,-0.0035469447103218667
498,-0.01964882943143799,-0.003090772588860882
499,-0.02916517143509607,-0.0036346293042278936
500,-0.007283197831978243,-0.003939356079111543
501,-0.0006769564040075434,-0.0040305138161177345
502,-0.015426094672536712,-0.003960641044391387
503,0.0961629732393851,-0.00419145444055056
504,-0.0046383782855180305,-0.0027039488630430032
505,-0.012994081230015624,-0.003148263301974267
506,0.0538764333390382,-0.003320192226074094
507,0.013450119738870921,-0.0029624280212349396
508,0.011150253708671305,-0.0028510128191788454
509,0.0294449234034087,-0.0028271529198608653
510,0.033285600636435896,-0.0025874337502150885
511,-0.03598305962645868,-0.0020369108459628166
512,0.009544141655155157,-0.002408981344308187
513,-0.004431223079545124,-0.001862793659099919
514,0.005396238051187172,-0.0016802120689096462
515,0.007158063620375777,-0.0011130207467131093
516,0.003086139602432549,-0.0011295596565083243
517,-0.016830168301682887,-0.0009586391119989799
518,-0.014372664818609082,-0.0007161610241427956
519,-0.0034363187654244563,-0.0014350933127519191
520,0.04480860723281205,-0.0014816654962162585
521,0.030029759220849515,-0.000845830136138851
522,-0.00507288629737612,-0.0004443764745661939
523,0.009073586788857635,-0.0006228573653499211
524,0.05396387067080886,-0.00032138464315094886
525,0.011164230248431814,-0.0004903293698162101
526,-0.015089163237311385,-0.0005072981784430029
527,0.011206751998211365,-0.0009881089482824243
528,0.04114904664861397,-0.000544644179048343
529,0.00061495681933643,-0.00020629762192513556
530,0.0012744725852812716,0.0002085112131370118
531,0.016661691677295018,0.00022699961441994675
532,0.005120000000000042,0.00033036027774792544
533,-0.013343902761263076,0.0003085506888124783
534,-0.004277274306947807,0.0006018785631124997
535,0.03436718625312554,0.0004709425547368988
536,0.015121512151215108,0.00052684267813772
537,-0.020177215189873487,0.0008609074038715073
538,0.0009323526364861018,0.0004682379827920188
539,-0.004071911493546486,0.0008646354625159842
540,0.021753527943349178,0.0006549463345427092
541,-0.02463725053236267,5.4402925789743016e-05
542,2.5906735751271776e-05,4.404315992516481e-05
543,0.010655608629468277,-0.00040117859566662835
544,-0.016320282296774916,-0.0002740154103421004
545,-0.0017148585901225043,-0.00040910698650692716
546,-0.05301995798319327,-0.0004631020685149383
547,-0.019564201906960142,-0.0011234292691308268
548,0.005835440575763533,-0.0010781731472068378
549,-0.005977605029046097,-0.0008126716998557642
550,-0.0056451387530391025,-0.0008256942555610424
551,-0.006669668486519806,-0.0005355116161636482
552,0.012211858947427425,-0.001064459992357922
553,0.018172888015717006,-0.0009971530856023078
554,-0.0192656633578823,-0.00031904607213959906
555,0.0027409900130264623,-0.0006655279537140743
556,0.0264578402956896,-0.0011784360693302205
557,-0.006333604898688519,0.0006059330524619805
558,0.0025396825396824855,0.0016243202410730067
559,-0.008594927670377912,0.0017851397231690852
560,0.06288473784759072,0.0019296545594969508
561,0.007454577616051319,0.003276732332910021
562,-0.02250828447616616,0.003045207917776663
563,-0.00413062115189783,0.0031638131100275605
564,-0.03409385532797505,0.002916179130469271
565,-0.04363597567481066,0.0024471741463834035
566,0.012613718814533792,0.0019266839297989475
567,-0.019270056871514597,0.0018069070052742309
568,-0.017456288776085724,0.0020287518911045396
569,0.00011577424023160771,0.0015565530471526648
570,-0.013227206946454394,0.001586546728240669
571,-0.011479895312871798,0.0011585170830185493
572,0.010226420752736618,0.0017440842572076542
573,0.009076663808650897,0.001720926371150842
574,-0.012107310841414597,0.001586054605964635
575,-0.011415525114155185,0.0017387380812701728
576,-0.028852459016393456,0.0013560582399646864
577,-0.008927532860300085,0.0008756163804186936
578,0.016973953760608756,0.000778671869657278
579,-0.015306122448979591,0.001066460396068539
580,-0.006795287689943688,0.000726835465015036
581,0.007821038251365996,0.0008421040034478598
582,0.01002268648630358,0.000784778207286288
583,0.005564867582970057,0.001080994133224986
584,-0.01986312802537135,0.001029443815027652
585,0.012664293537787474,0.0003606879013428539
586,0.01545923006971801,0.000937551305506991
587,-0.03304904051172713,0.0011451138291579338
588,-0.030653716332575524,0.0008243124663393876
589,-0.01136967378599504,0.0006151739351582342
590,0.0019446845289542655,0.0006529784368538815
591,0.028199721219485992,0.0004910429913639535
592,0.007249237394581155,0.0005979387066734513
593,-0.00992776571896226,0.0005078319071902006
594,0.006335988414192614,0.00044084958939792846
595,-0.013289986066950187,0.0005904189327984526
596,-0.008301776871540828,0.0007612997219658877
597,0.012579316486697044,0.000629858848511932
598,-0.028201417492300353,0.0009530039993893944
599,-0.01871759682830119,0.0008674781187807709
600,0.015967986324255074,0.0009719538648487196
601,-0.00468802321687685,0.0012044657064110527
602,-0.017635482894338573,0.0011643550382823597
603,-0.010467980295566389,0.001142261156064341
604,0.009351372861122142,7.595162071482628e-05
605,0.007231851589828145,0.000215849132181228
606,-0.008474905726392748,0.00041810846037966564
607,0.007098104528511349,-0.00020540493027464382
608,0.0008618325694362787,-0.00026892508237823953
609,0.03297897105610305,-0.00037180929377058985
610,-0.012902033271719073,-0.00033646881724364627
611,-0.0025468164794007746,-0.0007983451563251961
612,0.03222042383407988,-0.00046398272485461697
613,-0.00591310618352278,-0.00023721990306536974
614,0.004166057593918968,-0.0002520387341051463
615,-0.020916369792952656,-0.0002643405386778283
616,0.0135849876829445,-0.0005450848728111127
617,-0.01634136872198495,-0.00044009639200599316
618,-0.021976052197605202,-0.00043520839620901376
619,0.019988198849387663,-0.000511242269998975
620,0.009668406734798896,-0.0002769970938508538
621,0.0210102489019034,-0.0006283990988309854
622,-0.0028815368196371477,-0.0007185942020204465
623,0.019413318107201476,-0.0006966807072430568
624,-0.014045140102019559,-0.0005932833940596183
625,-0.00898539872706864,-0.0012733735017879024
626,-0.01047020750047592,-0.001474869791542907
627,-0.00992375186788778,-0.0014286802341745522
